UF,Mun,Pop estimada 2021,Faixa_pop,Regiao
RS,Nicolau Vergueiro,1667,1 - Até 5000,4 - Sul
RS,Nonoai,11574,3 - 10001 até 20000,4 - Sul
RS,Nova Alvorada,3698,1 - Até 5000,4 - Sul
RS,Nova Araçá,4890,1 - Até 5000,4 - Sul
RS,Nova Bassano,10089,3 - 10001 até 20000,4 - Sul
RS,Nova Boa Vista,1731,1 - Até 5000,4 - Sul
RS,Nova Bréscia,3345,1 - Até 5000,4 - Sul
RS,Nova Candelária,2677,1 - Até 5000,4 - Sul
RS,Nova Esperança do Sul,5465,2 - 5001 até 10000,4 - Sul
RS,Nova Hartz,22147,4 - 20001 até 50000,4 - Sul
RS,Nova Pádua,2563,1 - Até 5000,4 - Sul
RS,Nova Palma,6519,2 - 5001 até 10000,4 - Sul
RS,Nova Petrópolis,21717,4 - 20001 até 50000,4 - Sul
RS,Nova Prata,28021,4 - 20001 até 50000,4 - Sul
RS,Nova Ramada,2195,1 - Até 5000,4 - Sul
RS,Nova Roma do Sul,3743,1 - Até 5000,4 - Sul
RS,Nova Santa Rita,30482,4 - 20001 até 50000,4 - Sul
RS,Novo Cabrais,4246,1 - Até 5000,4 - Sul
RS,Novo Hamburgo,247303,6 - 100001 até 500000,4 - Sul
RS,Novo Machado,3191,1 - Até 5000,4 - Sul
RS,Novo Tiradentes,2189,1 - Até 5000,4 - Sul
RS,Novo Xingu,1705,1 - Até 5000,4 - Sul
RS,Novo Barreiro,4185,1 - Até 5000,4 - Sul
RS,Osório,46815,4 - 20001 até 50000,4 - Sul
RS,Paim Filho,3731,1 - Até 5000,4 - Sul
RS,Palmares do Sul,11342,3 - 10001 até 20000,4 - Sul
RS,Palmeira das Missões,32967,4 - 20001 até 50000,4 - Sul
RS,Palmitinho,7056,2 - 5001 até 10000,4 - Sul
RS,Panambi,44583,4 - 20001 até 50000,4 - Sul
RS,Pantano Grande,8995,2 - 5001 até 10000,4 - Sul
RS,Paraí,7793,2 - 5001 até 10000,4 - Sul
RS,Paraíso do Sul,7635,2 - 5001 até 10000,4 - Sul
RS,Pareci Novo,3885,1 - Até 5000,4 - Sul
RS,Parobé,59419,5 - 50001 até 100000,4 - Sul
RS,Passa Sete,5790,2 - 5001 até 10000,4 - Sul
RS,Passo do Sobrado,6612,2 - 5001 até 10000,4 - Sul
RS,Passo Fundo,206103,6 - 100001 até 500000,4 - Sul
RS,Paulo Bento,2303,1 - Até 5000,4 - Sul
RS,Paverama,8541,2 - 5001 até 10000,4 - Sul
RS,Pedras Altas,1928,1 - Até 5000,4 - Sul
RS,Pedro Osório,7683,2 - 5001 até 10000,4 - Sul
RS,Pejuçara,3840,1 - Até 5000,4 - Sul
RS,Pelotas,343826,6 - 100001 até 500000,4 - Sul
RS,Picada Café,5780,2 - 5001 até 10000,4 - Sul
RS,Pinhal,2581,1 - Até 5000,4 - Sul
RS,Pinhal da Serra,1896,1 - Até 5000,4 - Sul
RS,Pinhal Grande,4309,1 - Até 5000,4 - Sul
RS,Pinheirinho do Vale,4926,1 - Até 5000,4 - Sul
RS,Pinheiro Machado,12122,3 - 10001 até 20000,4 - Sul
RS,Pinto Bandeira,3068,1 - Até 5000,4 - Sul
RS,Pirapó,2205,1 - Até 5000,4 - Sul
RS,Piratini,20743,4 - 20001 até 50000,4 - Sul
RS,Planalto,9957,2 - 5001 até 10000,4 - Sul
RS,Poço das Antas,2105,1 - Até 5000,4 - Sul
RS,Pontão,3898,1 - Até 5000,4 - Sul
RS,Ponte Preta,1501,1 - Até 5000,4 - Sul
RS,Portão,38081,4 - 20001 até 50000,4 - Sul
RS,Porto Alegre,1492530,7 - Maior que 500000,4 - Sul
RS,Porto Lucena,4514,1 - Até 5000,4 - Sul
RS,Porto Mauá,2332,1 - Até 5000,4 - Sul
RS,Porto Vera Cruz,1258,1 - Até 5000,4 - Sul
RS,Porto Xavier,10144,3 - 10001 até 20000,4 - Sul
RS,Pouso Novo,1586,1 - Até 5000,4 - Sul
RS,Presidente Lucena,2972,1 - Até 5000,4 - Sul
RS,Progresso,6235,2 - 5001 até 10000,4 - Sul
RS,Protásio Alves,1929,1 - Até 5000,4 - Sul
RS,Putinga,3861,1 - Até 5000,4 - Sul
RS,Quaraí,22531,4 - 20001 até 50000,4 - Sul
RS,Quatro Irmãos,1860,1 - Até 5000,4 - Sul
RS,Quevedos,2793,1 - Até 5000,4 - Sul
RS,Quinze de Novembro,3810,1 - Até 5000,4 - Sul
RS,Redentora,11782,3 - 10001 até 20000,4 - Sul
RS,Relvado,2068,1 - Até 5000,4 - Sul
RS,Restinga Sêca,15702,3 - 10001 até 20000,4 - Sul
RS,Rio dos Índios,2571,1 - Até 5000,4 - Sul
RS,Rio Grande,212881,6 - 100001 até 500000,4 - Sul
RS,Rio Pardo,38257,4 - 20001 até 50000,4 - Sul
RS,Riozinho,4698,1 - Até 5000,4 - Sul
RS,Roca Sales,11556,3 - 10001 até 20000,4 - Sul
RS,Rodeio Bonito,5868,2 - 5001 até 10000,4 - Sul
RS,Rolador,2270,1 - Até 5000,4 - Sul
RS,Rolante,21591,4 - 20001 até 50000,4 - Sul
RS,Ronda Alta,10633,3 - 10001 até 20000,4 - Sul
RS,Rondinha,5033,2 - 5001 até 10000,4 - Sul
RS,Roque Gonzales,6750,2 - 5001 até 10000,4 - Sul
RS,Rosário do Sul,39210,4 - 20001 até 50000,4 - Sul
RS,Sagrada Família,2601,1 - Até 5000,4 - Sul
RS,Saldanha Marinho,2596,1 - Até 5000,4 - Sul
RS,Salto do Jacuí,12512,3 - 10001 até 20000,4 - Sul
RS,Salvador das Missões,2734,1 - Até 5000,4 - Sul
RS,Salvador do Sul,7975,2 - 5001 até 10000,4 - Sul
RS,Sananduva,16382,3 - 10001 até 20000,4 - Sul
RS,Santa Bárbara do Sul,7813,2 - 5001 até 10000,4 - Sul
RS,Santa Cecília do Sul,1630,1 - Até 5000,4 - Sul
RS,Santa Clara do Sul,6755,2 - 5001 até 10000,4 - Sul
RS,Santa Cruz do Sul,132271,6 - 100001 até 500000,4 - Sul
RS,Santa Maria,285159,6 - 100001 até 500000,4 - Sul
RS,Santa Maria do Herval,6382,2 - 5001 até 10000,4 - Sul
RS,Santa Margarida do Sul,2593,1 - Até 5000,4 - Sul
RS,Santana da Boa Vista,8037,2 - 5001 até 10000,4 - Sul
RS,SantAna do Livramento,75647,5 - 50001 até 100000,4 - Sul
RS,Santa Rosa,73882,5 - 50001 até 100000,4 - Sul
RS,Santa Tereza,1722,1 - Até 5000,4 - Sul
RS,Santa Vitória do Palmar,29298,4 - 20001 até 50000,4 - Sul
RS,Santiago,49298,4 - 20001 até 50000,4 - Sul
RS,Santo Ângelo,77544,5 - 50001 até 100000,4 - Sul
RS,Santo Antônio do Palma,2118,1 - Até 5000,4 - Sul
RS,Santo Antônio da Patrulha,43397,4 - 20001 até 50000,4 - Sul
RS,Santo Antônio das Missões,9930,2 - 5001 até 10000,4 - Sul
RS,Santo Antônio do Planalto,2018,1 - Até 5000,4 - Sul
RS,Santo Augusto,13813,3 - 10001 até 20000,4 - Sul
RS,Santo Cristo,14177,3 - 10001 até 20000,4 - Sul
RS,Santo Expedito do Sul,2287,1 - Até 5000,4 - Sul
RS,São Borja,59768,5 - 50001 até 100000,4 - Sul
RS,São Domingos do Sul,3091,1 - Até 5000,4 - Sul
RS,São Francisco de Assis,18081,3 - 10001 até 20000,4 - Sul
RS,São Francisco de Paula,21871,4 - 20001 até 50000,4 - Sul
RS,São Gabriel,62187,5 - 50001 até 100000,4 - Sul
RS,São Jerônimo,24569,4 - 20001 até 50000,4 - Sul
RS,São João da Urtiga,4625,1 - Até 5000,4 - Sul
RS,São João do Polêsine,2535,1 - Até 5000,4 - Sul
RS,São Jorge,2808,1 - Até 5000,4 - Sul
RS,São José das Missões,2491,1 - Até 5000,4 - Sul
RS,São José do Herval,1917,1 - Até 5000,4 - Sul
RS,São José do Hortêncio,4924,1 - Até 5000,4 - Sul
RS,São José do Inhacorá,2040,1 - Até 5000,4 - Sul
RS,São José do Norte,27866,4 - 20001 até 50000,4 - Sul
RS,São José do Ouro,6911,2 - 5001 até 10000,4 - Sul
RS,São José do Sul,2464,1 - Até 5000,4 - Sul
RS,São José dos Ausentes,3559,1 - Até 5000,4 - Sul
RS,São Leopoldo,240378,6 - 100001 até 500000,4 - Sul
RS,São Lourenço do Sul,43501,4 - 20001 até 50000,4 - Sul
RS,São Luiz Gonzaga,33124,4 - 20001 até 50000,4 - Sul
RS,São Marcos,21756,4 - 20001 até 50000,4 - Sul
RS,São Martinho,5336,2 - 5001 até 10000,4 - Sul
RS,São Martinho da Serra,3228,1 - Até 5000,4 - Sul
RS,São Miguel das Missões,7692,2 - 5001 até 10000,4 - Sul
RS,São Nicolau,5153,2 - 5001 até 10000,4 - Sul
RS,São Paulo das Missões,5654,2 - 5001 até 10000,4 - Sul
RS,São Pedro da Serra,3881,1 - Até 5000,4 - Sul
RS,São Pedro das Missões,2025,1 - Até 5000,4 - Sul
RS,São Pedro do Butiá,2950,1 - Até 5000,4 - Sul
RS,São Pedro do Sul,16100,3 - 10001 até 20000,4 - Sul
RS,São Sebastião do Caí,26161,4 - 20001 até 50000,4 - Sul
RS,São Sepé,23492,4 - 20001 até 50000,4 - Sul
RS,São Valentim,3220,1 - Até 5000,4 - Sul
RS,São Valentim do Sul,2248,1 - Até 5000,4 - Sul
RS,São Valério do Sul,2732,1 - Até 5000,4 - Sul
RS,São Vendelino,2288,1 - Até 5000,4 - Sul
RS,São Vicente do Sul,8742,2 - 5001 até 10000,4 - Sul
RS,Sapiranga,80514,5 - 50001 até 100000,4 - Sul
RS,Sapucaia do Sul,142508,6 - 100001 até 500000,4 - Sul
RS,Sarandi,25024,4 - 20001 até 50000,4 - Sul
RS,Seberi,10678,3 - 10001 até 20000,4 - Sul
RS,Sede Nova,2875,1 - Até 5000,4 - Sul
RS,Segredo,7465,2 - 5001 até 10000,4 - Sul
RS,Selbach,5114,2 - 5001 até 10000,4 - Sul
RS,Senador Salgado Filho,2761,1 - Até 5000,4 - Sul
RS,Sentinela do Sul,5635,2 - 5001 até 10000,4 - Sul
RS,Serafina Corrêa,18074,3 - 10001 até 20000,4 - Sul
RS,Sério,1889,1 - Até 5000,4 - Sul
RS,Sertão,5220,2 - 5001 até 10000,4 - Sul
RS,Sertão Santana,6586,2 - 5001 até 10000,4 - Sul
RS,Sete de Setembro,1931,1 - Até 5000,4 - Sul
RS,Severiano de Almeida,3607,1 - Até 5000,4 - Sul
RS,Silveira Martins,2365,1 - Até 5000,4 - Sul
RS,Sinimbu,10152,3 - 10001 até 20000,4 - Sul
RS,Sobradinho,15041,3 - 10001 até 20000,4 - Sul
RS,Soledade,31067,4 - 20001 até 50000,4 - Sul
RS,Tabaí,4816,1 - Até 5000,4 - Sul
RS,Tapejara,24973,4 - 20001 até 50000,4 - Sul
RS,Tapera,10569,3 - 10001 até 20000,4 - Sul
RS,Tapes,17363,3 - 10001 até 20000,4 - Sul
RS,Taquara,57740,5 - 50001 até 100000,4 - Sul
RS,Taquari,26907,4 - 20001 até 50000,4 - Sul
RS,Taquaruçu do Sul,3081,1 - Até 5000,4 - Sul
RS,Tavares,5484,2 - 5001 até 10000,4 - Sul
RS,Tenente Portela,13385,3 - 10001 até 20000,4 - Sul
RS,Terra de Areia,11323,3 - 10001 até 20000,4 - Sul
RS,Teutônia,34275,4 - 20001 até 50000,4 - Sul
RS,Tio Hugo,3078,1 - Até 5000,4 - Sul
RS,Tiradentes do Sul,5532,2 - 5001 até 10000,4 - Sul
RS,Toropi,2753,1 - Até 5000,4 - Sul
RS,Torres,39381,4 - 20001 até 50000,4 - Sul
RS,Tramandaí,53507,5 - 50001 até 100000,4 - Sul
RS,Travesseiro,2331,1 - Até 5000,4 - Sul
RS,Três Arroios,2620,1 - Até 5000,4 - Sul
RS,Três Cachoeiras,11174,3 - 10001 até 20000,4 - Sul
RS,Três Coroas,28948,4 - 20001 até 50000,4 - Sul
RS,Três de Maio,23846,4 - 20001 até 50000,4 - Sul
RS,Três Forquilhas,2643,1 - Até 5000,4 - Sul
RS,Três Palmeiras,4232,1 - Até 5000,4 - Sul
RS,Três Passos,23799,4 - 20001 até 50000,4 - Sul
RS,Trindade do Sul,5781,2 - 5001 até 10000,4 - Sul
RS,Triunfo,30159,4 - 20001 até 50000,4 - Sul
RS,Tucunduva,5612,2 - 5001 até 10000,4 - Sul
RS,Tunas,4585,1 - Até 5000,4 - Sul
RS,Tupanci do Sul,1447,1 - Até 5000,4 - Sul
RS,Tupanciretã,24182,4 - 20001 até 50000,4 - Sul
RS,Tupandi,5019,2 - 5001 até 10000,4 - Sul
RS,Tuparendi,7730,2 - 5001 até 10000,4 - Sul
RS,Turuçu,3408,1 - Até 5000,4 - Sul
RS,Ubiretama,1952,1 - Até 5000,4 - Sul
RS,União da Serra,1084,1 - Até 5000,4 - Sul
RS,Unistalda,2306,1 - Até 5000,4 - Sul
RS,Uruguaiana,126766,6 - 100001 até 500000,4 - Sul
RS,Vacaria,66916,5 - 50001 até 100000,4 - Sul
RS,Vale Verde,3531,1 - Até 5000,4 - Sul
RS,Vale do Sol,11873,3 - 10001 até 20000,4 - Sul
RS,Vale Real,6046,2 - 5001 até 10000,4 - Sul
RS,Vanini,2130,1 - Até 5000,4 - Sul
RS,Venâncio Aires,72373,5 - 50001 até 100000,4 - Sul
RS,Vera Cruz,27325,4 - 20001 até 50000,4 - Sul
RS,Veranópolis,26813,4 - 20001 até 50000,4 - Sul
RS,Vespasiano Corrêa,1776,1 - Até 5000,4 - Sul
RS,Viadutos,4628,1 - Até 5000,4 - Sul
RS,Viamão,257330,6 - 100001 até 500000,4 - Sul
RS,Vicente Dutra,4530,1 - Até 5000,4 - Sul
RS,Victor Graeff,2840,1 - Até 5000,4 - Sul
RS,Vila Flores,3407,1 - Até 5000,4 - Sul
RS,Vila Lângaro,2070,1 - Até 5000,4 - Sul
RS,Vila Maria,4368,1 - Até 5000,4 - Sul
RS,Vila Nova do Sul,4274,1 - Até 5000,4 - Sul
RS,Vista Alegre,2726,1 - Até 5000,4 - Sul
RS,Vista Alegre do Prata,1553,1 - Até 5000,4 - Sul
RS,Vista Gaúcha,2858,1 - Até 5000,4 - Sul
RS,Vitória das Missões,3052,1 - Até 5000,4 - Sul
RS,Westfália,3046,1 - Até 5000,4 - Sul
RS,Xangri-lá,17126,3 - 10001 até 20000,4 - Sul
MS,Água Clara,16025,3 - 10001 até 20000,5 - Centro-Oeste
MS,Alcinópolis,5489,2 - 5001 até 10000,5 - Centro-Oeste
MS,Amambai,40247,4 - 20001 até 50000,5 - Centro-Oeste
MS,Anastácio,25336,4 - 20001 até 50000,5 - Centro-Oeste
MS,Anaurilândia,9116,2 - 5001 até 10000,5 - Centro-Oeste
MS,Angélica,11081,3 - 10001 até 20000,5 - Centro-Oeste
MS,Antônio João,9082,2 - 5001 até 10000,5 - Centro-Oeste
MS,Aparecida do Taboado,26386,4 - 20001 até 50000,5 - Centro-Oeste
MS,Aquidauana,48184,4 - 20001 até 50000,5 - Centro-Oeste
MS,Aral Moreira,12511,3 - 10001 até 20000,5 - Centro-Oeste
MS,Bandeirantes,7281,2 - 5001 até 10000,5 - Centro-Oeste
MS,Bataguassu,23620,4 - 20001 até 50000,5 - Centro-Oeste
MS,Batayporã,11368,3 - 10001 até 20000,5 - Centro-Oeste
MS,Bela Vista,24842,4 - 20001 até 50000,5 - Centro-Oeste
MS,Bodoquena,7802,2 - 5001 até 10000,5 - Centro-Oeste
MS,Bonito,22401,4 - 20001 até 50000,5 - Centro-Oeste
MS,Brasilândia,11835,3 - 10001 até 20000,5 - Centro-Oeste
MS,Caarapó,31005,4 - 20001 até 50000,5 - Centro-Oeste
MS,Camapuã,13675,3 - 10001 até 20000,5 - Centro-Oeste
MS,Campo Grande,916001,7 - Maior que 500000,5 - Centro-Oeste
MS,Caracol,6247,2 - 5001 até 10000,5 - Centro-Oeste
MS,Cassilândia,22063,4 - 20001 até 50000,5 - Centro-Oeste
MS,Chapadão do Sul,26499,4 - 20001 até 50000,5 - Centro-Oeste
MS,Corguinho,6158,2 - 5001 até 10000,5 - Centro-Oeste
MS,Coronel Sapucaia,15449,3 - 10001 até 20000,5 - Centro-Oeste
MS,Corumbá,112669,6 - 100001 até 500000,5 - Centro-Oeste
MS,Costa Rica,21456,4 - 20001 até 50000,5 - Centro-Oeste
MS,Coxim,33547,4 - 20001 até 50000,5 - Centro-Oeste
MS,Deodápolis,13043,3 - 10001 até 20000,5 - Centro-Oeste
MS,Dois Irmãos do Buriti,11547,3 - 10001 até 20000,5 - Centro-Oeste
MS,Douradina,6025,2 - 5001 até 10000,5 - Centro-Oeste
MS,Dourados,227990,6 - 100001 até 500000,5 - Centro-Oeste
MS,Eldorado,12447,3 - 10001 até 20000,5 - Centro-Oeste
MS,Fátima do Sul,19152,3 - 10001 até 20000,5 - Centro-Oeste
MS,Figueirão,3066,1 - Até 5000,5 - Centro-Oeste
MS,Glória de Dourados,9934,2 - 5001 até 10000,5 - Centro-Oeste
MS,Guia Lopes da Laguna,9754,2 - 5001 até 10000,5 - Centro-Oeste
MS,Iguatemi,16273,3 - 10001 até 20000,5 - Centro-Oeste
MS,Inocência,7566,2 - 5001 até 10000,5 - Centro-Oeste
MS,Itaporã,25478,4 - 20001 até 50000,5 - Centro-Oeste
MS,Itaquiraí,21604,4 - 20001 até 50000,5 - Centro-Oeste
MS,Ivinhema,23277,4 - 20001 até 50000,5 - Centro-Oeste
MS,Japorã,9372,2 - 5001 até 10000,5 - Centro-Oeste
MS,Jaraguari,7342,2 - 5001 até 10000,5 - Centro-Oeste
MS,Jardim,26375,4 - 20001 até 50000,5 - Centro-Oeste
MS,Jateí,4015,1 - Até 5000,5 - Centro-Oeste
MS,Juti,6861,2 - 5001 até 10000,5 - Centro-Oeste
MS,Ladário,24040,4 - 20001 até 50000,5 - Centro-Oeste
MS,Laguna Carapã,7496,2 - 5001 até 10000,5 - Centro-Oeste
MS,Maracaju,48944,4 - 20001 até 50000,5 - Centro-Oeste
MS,Miranda,28423,4 - 20001 até 50000,5 - Centro-Oeste
MS,Mundo Novo,18578,3 - 10001 até 20000,5 - Centro-Oeste
MS,Naviraí,56484,5 - 50001 até 100000,5 - Centro-Oeste
MS,Nioaque,13794,3 - 10001 até 20000,5 - Centro-Oeste
MS,Nova Alvorada do Sul,22967,4 - 20001 até 50000,5 - Centro-Oeste
MS,Nova Andradina,56057,5 - 50001 até 100000,5 - Centro-Oeste
MS,Novo Horizonte do Sul,3556,1 - Até 5000,5 - Centro-Oeste
MS,Paraíso das Águas,5751,2 - 5001 até 10000,5 - Centro-Oeste
MS,Paranaíba,42401,4 - 20001 até 50000,5 - Centro-Oeste
MS,Paranhos,14576,3 - 10001 até 20000,5 - Centro-Oeste
MS,Pedro Gomes,7568,2 - 5001 até 10000,5 - Centro-Oeste
MS,Ponta Porã,95320,5 - 50001 até 100000,5 - Centro-Oeste
MS,Porto Murtinho,17460,3 - 10001 até 20000,5 - Centro-Oeste
MS,Ribas do Rio Pardo,25310,4 - 20001 até 50000,5 - Centro-Oeste
MS,Rio Brilhante,38844,4 - 20001 até 50000,5 - Centro-Oeste
MS,Rio Negro,4758,1 - Até 5000,5 - Centro-Oeste
MS,Rio Verde de Mato Grosso,20025,4 - 20001 até 50000,5 - Centro-Oeste
MS,Rochedo,5120,2 - 5001 até 10000,5 - Centro-Oeste
MS,Santa Rita do Pardo,7948,2 - 5001 até 10000,5 - Centro-Oeste
MS,São Gabriel do Oeste,27660,4 - 20001 até 50000,5 - Centro-Oeste
MS,Sete Quedas,10751,3 - 10001 até 20000,5 - Centro-Oeste
MS,Selvíria,6555,2 - 5001 até 10000,5 - Centro-Oeste
MS,Sidrolândia,60792,5 - 50001 até 100000,5 - Centro-Oeste
MS,Sonora,20158,4 - 20001 até 50000,5 - Centro-Oeste
MS,Tacuru,11795,3 - 10001 até 20000,5 - Centro-Oeste
MS,Taquarussu,3588,1 - Até 5000,5 - Centro-Oeste
MS,Terenos,22721,4 - 20001 até 50000,5 - Centro-Oeste
MS,Três Lagoas,125137,6 - 100001 até 500000,5 - Centro-Oeste
MS,Vicentina,6115,2 - 5001 até 10000,5 - Centro-Oeste
MT,Acorizal,5309,2 - 5001 até 10000,5 - Centro-Oeste
MT,Água Boa,26679,4 - 20001 até 50000,5 - Centro-Oeste
MT,Alta Floresta,52105,5 - 50001 até 100000,5 - Centro-Oeste
MT,Alto Araguaia,19714,3 - 10001 até 20000,5 - Centro-Oeste
MT,Alto Boa Vista,7092,2 - 5001 até 10000,5 - Centro-Oeste
MT,Alto Garças,12323,3 - 10001 até 20000,5 - Centro-Oeste
MT,Alto Paraguai,11587,3 - 10001 até 20000,5 - Centro-Oeste
MT,Alto Taquari,11413,3 - 10001 até 20000,5 - Centro-Oeste
MT,Apiacás,10431,3 - 10001 até 20000,5 - Centro-Oeste
MT,Araguaiana,3064,1 - Até 5000,5 - Centro-Oeste
MT,Araguainha,909,1 - Até 5000,5 - Centro-Oeste
MT,Araputanga,17078,3 - 10001 até 20000,5 - Centro-Oeste
MT,Arenápolis,9399,2 - 5001 até 10000,5 - Centro-Oeste
MT,Aripuanã,23067,4 - 20001 até 50000,5 - Centro-Oeste
MT,Barão de Melgaço,8165,2 - 5001 até 10000,5 - Centro-Oeste
MT,Barra do Bugres,35642,4 - 20001 até 50000,5 - Centro-Oeste
MT,Barra do Garças,61702,5 - 50001 até 100000,5 - Centro-Oeste
MT,Bom Jesus do Araguaia,6830,2 - 5001 até 10000,5 - Centro-Oeste
MT,Brasnorte,20571,4 - 20001 até 50000,5 - Centro-Oeste
MT,Cáceres,95339,5 - 50001 até 100000,5 - Centro-Oeste
MT,Campinápolis,16223,3 - 10001 até 20000,5 - Centro-Oeste
MT,Campo Novo do Parecis,36917,4 - 20001 até 50000,5 - Centro-Oeste
MT,Campo Verde,44033,4 - 20001 até 50000,5 - Centro-Oeste
MT,Campos de Júlio,7245,2 - 5001 até 10000,5 - Centro-Oeste
MT,Canabrava do Norte,4711,1 - Até 5000,5 - Centro-Oeste
MT,Canarana,22101,4 - 20001 até 50000,5 - Centro-Oeste
MT,Carlinda,10094,3 - 10001 até 20000,5 - Centro-Oeste
MT,Castanheira,8782,2 - 5001 até 10000,5 - Centro-Oeste
MT,Chapada dos Guimarães,22521,4 - 20001 até 50000,5 - Centro-Oeste
MT,Cláudia,12338,3 - 10001 até 20000,5 - Centro-Oeste
MT,Cocalinho,5716,2 - 5001 até 10000,5 - Centro-Oeste
MT,Colíder,33855,4 - 20001 até 50000,5 - Centro-Oeste
MT,Colniza,41117,4 - 20001 até 50000,5 - Centro-Oeste
MT,Comodoro,21249,4 - 20001 até 50000,5 - Centro-Oeste
MT,Confresa,32076,4 - 20001 até 50000,5 - Centro-Oeste
MT,Conquista DOeste,4163,1 - Até 5000,5 - Centro-Oeste
MT,Cotriguaçu,20717,4 - 20001 até 50000,5 - Centro-Oeste
MT,Cuiabá,623614,7 - Maior que 500000,5 - Centro-Oeste
MT,Curvelândia,5267,2 - 5001 até 10000,5 - Centro-Oeste
MT,Denise,9626,2 - 5001 até 10000,5 - Centro-Oeste
MT,Diamantino,22311,4 - 20001 até 50000,5 - Centro-Oeste
MT,Dom Aquino,8087,2 - 5001 até 10000,5 - Centro-Oeste
MT,Feliz Natal,14847,3 - 10001 até 20000,5 - Centro-Oeste
MT,Figueirópolis DOeste,3411,1 - Até 5000,5 - Centro-Oeste
MT,Gaúcha do Norte,7913,2 - 5001 até 10000,5 - Centro-Oeste
MT,General Carneiro,5726,2 - 5001 até 10000,5 - Centro-Oeste
MT,Glória DOeste,2990,1 - Até 5000,5 - Centro-Oeste
MT,Guarantã do Norte,36439,4 - 20001 até 50000,5 - Centro-Oeste
MT,Guiratinga,15740,3 - 10001 até 20000,5 - Centro-Oeste
MT,Indiavaí,2806,1 - Até 5000,5 - Centro-Oeste
MT,Ipiranga do Norte,8182,2 - 5001 até 10000,5 - Centro-Oeste
MT,Itanhangá,7030,2 - 5001 até 10000,5 - Centro-Oeste
MT,Itaúba,3609,1 - Até 5000,5 - Centro-Oeste
MT,Itiquira,13727,3 - 10001 até 20000,5 - Centro-Oeste
MT,Jaciara,27696,4 - 20001 até 50000,5 - Centro-Oeste
MT,Jangada,8420,2 - 5001 até 10000,5 - Centro-Oeste
MT,Jauru,8377,2 - 5001 até 10000,5 - Centro-Oeste
MT,Juara,35275,4 - 20001 até 50000,5 - Centro-Oeste
MT,Juína,41190,4 - 20001 até 50000,5 - Centro-Oeste
MT,Juruena,16811,3 - 10001 até 20000,5 - Centro-Oeste
MT,Juscimeira,11124,3 - 10001 até 20000,5 - Centro-Oeste
MT,Lambari DOeste,6246,2 - 5001 até 10000,5 - Centro-Oeste
MT,Lucas do Rio Verde,69671,5 - 50001 até 100000,5 - Centro-Oeste
MT,Luciara,2036,1 - Até 5000,5 - Centro-Oeste
MT,Vila Bela da Santíssima Trindade,16412,3 - 10001 até 20000,5 - Centro-Oeste
MT,Marcelândia,10107,3 - 10001 até 20000,5 - Centro-Oeste
MT,Matupá,17017,3 - 10001 até 20000,5 - Centro-Oeste
MT,Mirassol dOeste,28135,4 - 20001 até 50000,5 - Centro-Oeste
MT,Nobres,15332,3 - 10001 até 20000,5 - Centro-Oeste
MT,Nortelândia,5858,2 - 5001 até 10000,5 - Centro-Oeste
MT,Nossa Senhora do Livramento,13093,3 - 10001 até 20000,5 - Centro-Oeste
MT,Nova Bandeirantes,16052,3 - 10001 até 20000,5 - Centro-Oeste
MT,Nova Nazaré,4013,1 - Até 5000,5 - Centro-Oeste
MT,Nova Lacerda,6861,2 - 5001 até 10000,5 - Centro-Oeste
MT,Nova Santa Helena,3755,1 - Até 5000,5 - Centro-Oeste
MT,Nova Brasilândia,3656,1 - Até 5000,5 - Centro-Oeste
MT,Nova Canaã do Norte,12876,3 - 10001 até 20000,5 - Centro-Oeste
MT,Nova Mutum,48222,4 - 20001 até 50000,5 - Centro-Oeste
MT,Nova Olímpia,20820,4 - 20001 até 50000,5 - Centro-Oeste
MT,Nova Ubiratã,12492,3 - 10001 até 20000,5 - Centro-Oeste
MT,Nova Xavantina,21695,4 - 20001 até 50000,5 - Centro-Oeste
MT,Novo Mundo,9545,2 - 5001 até 10000,5 - Centro-Oeste
MT,Novo Horizonte do Norte,4069,1 - Até 5000,5 - Centro-Oeste
MT,Novo São Joaquim,4837,1 - Até 5000,5 - Centro-Oeste
MT,Paranaíta,11291,3 - 10001 até 20000,5 - Centro-Oeste
MT,Paranatinga,23250,4 - 20001 até 50000,5 - Centro-Oeste
MT,Novo Santo Antônio,2769,1 - Até 5000,5 - Centro-Oeste
MT,Pedra Preta,17547,3 - 10001 até 20000,5 - Centro-Oeste
MT,Peixoto de Azevedo,35695,4 - 20001 até 50000,5 - Centro-Oeste
MT,Planalto da Serra,2637,1 - Até 5000,5 - Centro-Oeste
MT,Poconé,33386,4 - 20001 até 50000,5 - Centro-Oeste
MT,Pontal do Araguaia,6972,2 - 5001 até 10000,5 - Centro-Oeste
MT,Ponte Branca,1525,1 - Até 5000,5 - Centro-Oeste
MT,Pontes e Lacerda,46105,4 - 20001 até 50000,5 - Centro-Oeste
MT,Porto Alegre do Norte,12849,3 - 10001 até 20000,5 - Centro-Oeste
MT,Porto dos Gaúchos,5344,2 - 5001 até 10000,5 - Centro-Oeste
MT,Porto Esperidião,12176,3 - 10001 até 20000,5 - Centro-Oeste
MT,Porto Estrela,2794,1 - Até 5000,5 - Centro-Oeste
MT,Poxoréu,15936,3 - 10001 até 20000,5 - Centro-Oeste
MT,Primavera do Leste,63876,5 - 50001 até 100000,5 - Centro-Oeste
